image_idx,true_label,prediction,is_correct
6321,6,6,True
6322,0,0,True
6323,6,4,False
6324,9,7,False
6325,5,5,True
6326,0,0,True
6327,7,7,True
6328,1,2,False
6329,9,8,False
6330,5,5,True
6331,4,0,False
6332,5,5,True
6333,6,6,True
6334,0,0,True
6335,3,3,True
6336,2,2,True
6337,4,7,False
6338,8,8,True
6339,3,5,False
6340,6,9,False
6341,2,2,True
6342,1,1,True
6343,7,7,True
6344,6,2,False
6345,6,6,True
6346,1,1,True
6347,1,1,True
6348,3,3,True
6349,6,4,False
6350,8,8,True
6351,5,7,False
6352,2,2,True
6353,8,8,True
6354,3,0,False
6355,5,5,True
6356,4,2,False
6357,3,3,True
6358,9,5,False
6359,1,1,True
6360,1,1,True
6361,1,1,True
6362,4,4,True
6363,8,8,True
6364,4,4,True
6365,1,1,True
6366,5,3,False
6367,0,0,True
6368,5,5,True
6369,8,8,True
6370,5,3,False
6371,0,4,False
6372,4,4,True
6373,3,5,False
6374,8,9,False
6375,8,3,False
6376,4,6,False
6377,0,0,True
6378,2,2,True
6379,4,8,False
6380,3,3,True
6381,5,5,True
6382,2,2,True
6383,8,3,False
6384,4,8,False
6385,8,1,False
6386,6,4,False
6387,6,6,True
6388,6,2,False
6389,3,3,True
6390,1,1,True
6391,9,9,True
6392,7,7,True
6393,2,2,True
6394,1,1,True
6395,1,1,True
6396,3,7,False
6397,0,0,True
6398,1,1,True
6399,7,7,True
6400,0,0,True
6401,3,2,False
6402,9,9,True
6403,8,9,False
6404,9,9,True
6405,1,1,True
6406,8,5,False
6407,1,1,True
6408,2,1,False
6409,8,3,False
6410,1,1,True
6411,0,0,True
6412,4,9,False
6413,9,4,False
6414,6,0,False
6415,8,8,True
6416,2,0,False
6417,7,7,True
6418,2,3,False
6419,5,5,True
6420,9,2,False
6421,1,1,True
6422,8,1,False
6423,5,6,False
6424,1,1,True
6425,1,1,True
6426,7,7,True
6427,1,1,True
6428,1,1,True
6429,7,5,False
6430,1,1,True
6431,7,7,True
6432,6,5,False
6433,1,1,True
6434,8,4,False
6435,5,5,True
6436,1,1,True
6437,2,2,True
6438,5,3,False
6439,0,0,True
6440,7,7,True
6441,2,2,True
6442,9,9,True
6443,2,0,False
6444,8,3,False
6445,7,7,True
6446,7,7,True
6447,8,0,False
6448,3,3,True
6449,4,2,False
6450,5,5,True
6451,0,0,True
6452,3,5,False
6453,8,3,False
6454,1,1,True
6455,9,1,False
6456,0,0,True
6457,8,8,True
6458,0,6,False
6459,1,1,True
6460,6,4,False
6461,1,1,True
6462,2,3,False
6463,2,2,True
6464,3,3,True
6465,9,0,False
6466,2,2,True
6467,8,1,False
6468,0,0,True
6469,2,3,False
6470,4,7,False
6471,6,4,False
6472,0,0,True
6473,6,6,True
6474,9,4,False
6475,0,0,True
6476,9,9,True
6477,3,8,False
6478,2,1,False
6479,2,6,False
6480,6,2,False
6481,3,3,True
6482,5,5,True
6483,2,2,True
6484,7,7,True
6485,2,6,False
6486,8,3,False
6487,2,2,True
6488,6,6,True
6489,6,6,True
6490,4,4,True
6491,2,2,True
6492,4,4,True
6493,2,3,False
6494,1,1,True
6495,2,2,True
6496,4,8,False
6497,6,8,False
6498,9,9,True
6499,0,7,False
6500,3,5,False
6501,4,9,False
6502,0,0,True
6503,6,6,True
6504,7,0,False
6505,2,4,False
6506,7,7,True
6507,9,4,False
6508,0,0,True
6509,8,8,True
6510,7,7,True
6511,0,0,True
6512,2,3,False
6513,4,0,False
6514,8,8,True
6515,4,4,True
6516,2,2,True
6517,1,1,True
6518,3,7,False
6519,9,4,False
6520,5,6,False
6521,2,2,True
6522,4,3,False
6523,4,4,True
6524,9,9,True
6525,9,9,True
6526,6,6,True
6527,5,4,False
6528,7,7,True
6529,2,0,False
6530,6,5,False
6531,3,6,False
6532,3,3,True
6533,7,1,False
6534,2,7,False
6535,5,5,True
6536,7,2,False
6537,1,2,False
6538,9,9,True
6539,7,7,True
6540,2,2,True
6541,3,3,True
6542,3,5,False
6543,2,2,True
6544,7,7,True
6545,3,2,False
6546,6,7,False
6547,3,5,False
6548,9,4,False
6549,1,1,True
6550,2,2,True
6551,0,0,True
6552,0,0,True
6553,7,7,True
6554,1,1,True
6555,7,7,True
6556,0,0,True
6557,0,5,False
6558,7,7,True
6559,5,5,True
6560,7,7,True
6561,0,0,True
6562,1,1,True
6563,3,3,True
6564,2,7,False
6565,8,5,False
6566,6,6,True
6567,8,8,True
6568,2,2,True
6569,4,4,True
6570,7,7,True
6571,3,2,False
6572,1,1,True
6573,2,2,True
6574,3,3,True
6575,6,6,True
6576,6,6,True
6577,5,3,False
6578,0,0,True
6579,1,1,True
6580,1,1,True
6581,6,5,False
6582,1,1,True
6583,4,4,True
6584,5,9,False
6585,6,6,True
6586,0,2,False
6587,2,2,True
6588,4,5,False
6589,3,3,True
6590,7,7,True
6591,8,4,False
6592,4,4,True
6593,0,0,True
6594,3,3,True
6595,5,0,False
6596,2,2,True
6597,0,6,False
6598,5,5,True
6599,9,7,False
6600,2,8,False
6601,7,7,True
6602,6,6,True
6603,3,2,False
6604,7,7,True
6605,1,1,True
6606,9,5,False
6607,2,2,True
6608,1,1,True
6609,3,8,False
6610,9,6,False
6611,1,1,True
6612,3,3,True
6613,0,0,True
6614,4,4,True
6615,3,3,True
6616,6,6,True
6617,7,9,False
6618,0,0,True
6619,6,6,True
6620,2,6,False
6621,0,0,True
6622,6,6,True
6623,3,3,True
6624,1,1,True
6625,3,9,False
6626,5,3,False
6627,1,1,True
6628,2,2,True
6629,1,1,True
6630,1,1,True
6631,5,5,True
6632,0,0,True
6633,7,1,False
6634,4,9,False
6635,2,2,True
6636,1,1,True
6637,3,3,True
6638,0,0,True
6639,1,1,True
6640,0,0,True
6641,7,7,True
6642,0,0,True
6643,8,8,True
6644,0,3,False
6645,7,9,False
6646,1,1,True
6647,1,1,True
6648,7,7,True
6649,4,4,True
6650,2,2,True
6651,2,3,False
6652,0,0,True
6653,9,7,False
6654,0,0,True
6655,8,8,True
6656,7,9,False
6657,7,3,False
6658,4,5,False
6659,7,1,False
6660,2,2,True
6661,2,2,True
6662,5,5,True
6663,2,7,False
6664,9,9,True
6665,6,6,True
6666,8,7,False
6667,4,4,True
6668,2,6,False
6669,6,6,True
6670,2,3,False
6671,7,7,True
6672,3,3,True
6673,1,1,True
6674,0,0,True
6675,3,3,True
6676,5,4,False
6677,8,7,False
6678,7,7,True
6679,3,3,True
6680,6,8,False
6681,6,0,False
6682,3,3,True
6683,3,7,False
6684,7,7,True
6685,2,6,False
6686,7,7,True
6687,5,3,False
6688,2,2,True
6689,6,6,True
6690,3,8,False
6691,6,6,True
6692,5,4,False
6693,7,9,False
6694,0,0,True
6695,1,1,True
6696,8,4,False
6697,6,7,False
6698,2,2,True
6699,3,3,True
6700,8,8,True
6701,0,6,False
6702,0,0,True
6703,5,0,False
6704,2,2,True
6705,3,3,True
6706,4,4,True
6707,3,3,True
6708,9,7,False
6709,2,2,True
6710,4,4,True
6711,6,4,False
6712,3,3,True
6713,4,4,True
6714,1,1,True
6715,1,1,True
6716,6,0,False
6717,4,4,True
6718,6,6,True
6719,0,0,True
6720,1,1,True
6721,3,3,True
6722,3,3,True
6723,1,1,True
6724,1,1,True
6725,5,5,True
6726,0,0,True
6727,1,1,True
6728,4,4,True
6729,3,3,True
6730,1,1,True
6731,4,4,True
6732,0,0,True
6733,9,7,False
6734,0,0,True
6735,9,4,False
6736,9,9,True
6737,8,8,True
6738,5,5,True
6739,8,8,True
6740,0,0,True
6741,6,6,True
6742,2,2,True
6743,5,1,False
6744,3,2,False
6745,5,0,False
6746,9,5,False
6747,9,4,False
6748,7,7,True
6749,1,1,True
6750,1,1,True
6751,4,1,False
6752,0,0,True
6753,4,4,True
6754,2,6,False
6755,1,1,True
6756,2,3,False
6757,3,8,False
6758,4,4,True
6759,3,3,True
6760,1,1,True
6761,0,6,False
6762,4,4,True
6763,7,7,True
6764,8,8,True
6765,7,9,False
6766,6,0,False
6767,0,0,True
6768,6,6,True
6769,1,1,True
6770,4,4,True
6771,3,4,False
6772,9,3,False
6773,6,6,True
6774,6,6,True
6775,9,7,False
6776,0,5,False
6777,5,5,True
6778,6,5,False
6779,7,7,True
6780,3,0,False
6781,2,2,True
6782,1,1,True
6783,9,9,True
6784,7,3,False
6785,3,5,False
6786,7,7,True
6787,7,7,True
6788,4,4,True
6789,7,7,True
6790,0,2,False
6791,1,1,True
6792,8,8,True
6793,9,4,False
6794,5,0,False
6795,5,1,False
6796,3,0,False
6797,6,6,True
6798,9,4,False
6799,1,1,True
6800,9,1,False
6801,0,0,True
6802,2,2,True
6803,3,3,True
6804,5,2,False
6805,1,1,True
6806,4,4,True
6807,0,0,True
6808,8,9,False
6809,2,2,True
6810,7,7,True
6811,6,5,False
6812,0,0,True
6813,0,0,True
6814,5,4,False
6815,1,1,True
6816,3,3,True
6817,8,3,False
6818,8,3,False
6819,8,2,False
6820,9,5,False
6821,2,2,True
6822,2,3,False
6823,4,4,True
6824,7,3,False
6825,1,1,True
6826,6,8,False
6827,1,1,True
6828,4,8,False
6829,0,0,True
6830,7,7,True
6831,0,6,False
6832,8,5,False
6833,8,5,False
6834,0,2,False
6835,4,0,False
6836,6,0,False
6837,3,3,True
6838,8,8,True
6839,2,5,False
6840,9,9,True
6841,4,4,True
6842,9,9,True
6843,6,6,True
6844,5,3,False
6845,9,9,True
6846,0,0,True
6847,6,6,True
6848,1,1,True
6849,0,0,True
6850,9,7,False
6851,2,6,False
6852,6,4,False
6853,8,2,False
6854,0,8,False
6855,7,7,True
6856,1,1,True
6857,3,3,True
6858,8,5,False
6859,2,1,False
6860,4,0,False
6861,4,4,True
6862,2,8,False
6863,6,0,False
6864,6,6,True
6865,5,3,False
6866,3,3,True
6867,6,2,False
6868,7,9,False
6869,3,3,True
6870,1,1,True
6871,9,9,True
6872,7,3,False
6873,2,2,True
6874,9,4,False
6875,7,7,True
6876,3,3,True
6877,5,5,True
6878,2,3,False
6879,0,0,True
6880,1,1,True
6881,8,5,False
6882,5,5,True
6883,8,8,True
6884,2,2,True
6885,4,8,False
6886,1,1,True
6887,3,7,False
6888,1,1,True
6889,6,6,True
6890,3,8,False
6891,2,2,True
6892,3,3,True
6893,8,8,True
6894,0,0,True
6895,4,4,True
6896,6,6,True
6897,1,3,False
6898,9,7,False
6899,9,9,True
6900,4,7,False
6901,1,1,True
6902,7,7,True
6903,2,7,False
6904,3,3,True
6905,2,2,True
6906,5,5,True
6907,8,3,False
6908,9,7,False
6909,7,7,True
6910,3,1,False
6911,6,6,True
6912,8,2,False
6913,8,8,True
6914,4,4,True
6915,7,7,True
6916,8,5,False
6917,5,5,True
6918,7,8,False
6919,0,5,False
6920,9,9,True
6921,8,8,True
6922,3,3,True
6923,8,3,False
6924,0,0,True
6925,9,9,True
6926,6,6,True
6927,9,7,False
6928,1,1,True
6929,3,3,True
6930,5,5,True
6931,9,7,False
6932,5,5,True
6933,9,5,False
6934,1,1,True
6935,2,3,False
6936,2,2,True
6937,8,8,True
6938,4,8,False
6939,9,7,False
6940,2,8,False
6941,2,2,True
6942,7,9,False
6943,1,1,True
6944,7,7,True
6945,8,9,False
6946,7,7,True
6947,0,0,True
6948,2,6,False
6949,2,2,True
6950,3,7,False
6951,6,6,True
6952,8,8,True
6953,4,4,True
6954,4,4,True
6955,8,3,False
6956,2,2,True
6957,1,1,True
6958,7,4,False
6959,1,1,True
6960,6,0,False
6961,3,8,False
6962,7,4,False
6963,7,7,True
6964,8,9,False
6965,6,0,False
6966,6,6,True
6967,5,5,True
6968,6,6,True
6969,9,9,True
6970,1,1,True
6971,5,5,True
6972,3,3,True
6973,9,9,True
6974,8,3,False
6975,6,0,False
6976,5,8,False
6977,7,3,False
6978,1,1,True
6979,7,7,True
6980,2,2,True
6981,6,3,False
6982,3,3,True
6983,4,4,True
6984,4,9,False
6985,2,2,True
6986,0,0,True
6987,0,0,True
6988,4,8,False
6989,7,7,True
6990,1,1,True
6991,0,0,True
6992,8,8,True
6993,7,7,True
6994,4,9,False
6995,6,6,True
6996,4,4,True
6997,1,1,True
6998,8,8,True
6999,2,2,True
7000,0,0,True
7001,2,2,True
7002,8,8,True
7003,7,7,True
7004,7,7,True
7005,2,2,True
7006,8,3,False
7007,9,9,True
7008,8,9,False
7009,0,0,True
7010,3,3,True
7011,5,1,False
7012,5,4,False
7013,9,9,True
7014,4,1,False
7015,4,4,True
7016,9,9,True
7017,0,3,False
7018,1,1,True
7019,9,9,True
7020,8,8,True
7021,3,5,False
7022,7,7,True
7023,6,6,True
7024,4,4,True
7025,9,9,True
7026,9,7,False
7027,5,3,False
7028,0,6,False
7029,7,7,True
7030,7,7,True
7031,0,6,False
7032,0,6,False
7033,9,9,True
7034,4,9,False
7035,2,2,True
7036,8,1,False
7037,3,5,False
7038,1,1,True
7039,6,6,True
7040,6,6,True
7041,7,7,True
7042,0,5,False
7043,7,0,False
7044,5,8,False
7045,3,2,False
7046,0,0,True
7047,7,7,True
7048,2,2,True
7049,0,6,False
7050,0,9,False
7051,2,2,True
7052,5,8,False
7053,1,1,True
7054,0,1,False
7055,7,7,True
7056,4,4,True
7057,2,2,True
7058,4,4,True
7059,3,3,True
7060,1,3,False
7061,6,6,True
7062,7,7,True
7063,5,3,False
7064,9,8,False
7065,0,8,False
7066,2,2,True
7067,5,6,False
7068,7,7,True
7069,9,9,True
7070,3,3,True
7071,7,7,True
7072,6,6,True
7073,3,3,True
7074,7,7,True
7075,6,0,False
7076,1,1,True
7077,5,1,False
7078,2,2,True
7079,4,6,False
7080,4,4,True
7081,5,5,True
7082,3,3,True
7083,8,8,True
7084,1,1,True
7085,5,4,False
7086,5,5,True
7087,6,2,False
7088,1,1,True
7089,4,4,True
7090,0,3,False
7091,5,5,True
7092,3,3,True
7093,2,2,True
7094,4,4,True
7095,0,8,False
7096,5,8,False
7097,5,5,True
7098,7,7,True
7099,8,8,True
7100,7,7,True
7101,7,7,True
7102,0,0,True
7103,5,3,False
7104,1,1,True
7105,5,5,True
7106,0,5,False
7107,8,3,False
7108,2,2,True
7109,8,8,True
7110,4,9,False
7111,2,3,False
7112,6,4,False
7113,9,7,False
7114,7,7,True
7115,3,3,True
7116,0,2,False
7117,1,1,True
7118,7,3,False
7119,5,5,True
7120,4,9,False
7121,0,0,True
7122,8,8,True
7123,4,4,True
7124,9,4,False
7125,8,0,False
7126,4,4,True
7127,9,4,False
7128,1,1,True
7129,6,6,True
7130,5,3,False
7131,6,0,False
7132,6,4,False
7133,4,6,False
7134,8,3,False
7135,5,2,False
7136,6,2,False
7137,9,9,True
7138,4,3,False
7139,6,2,False
7140,1,1,True
7141,7,7,True
7142,4,4,True
7143,1,1,True
7144,2,0,False
7145,7,7,True
7146,9,9,True
7147,8,8,True
7148,9,7,False
7149,6,6,True
7150,4,9,False
7151,5,5,True
7152,5,8,False
7153,5,9,False
7154,4,4,True
7155,2,0,False
7156,1,7,False
7157,9,9,True
7158,2,2,True
7159,0,5,False
7160,4,4,True
7161,8,2,False
7162,0,0,True
7163,2,0,False
7164,7,7,True
7165,3,3,True
7166,1,1,True
7167,0,5,False
7168,5,5,True
7169,4,7,False
7170,8,5,False
7171,2,3,False
7172,2,2,True
7173,5,4,False
7174,7,7,True
7175,9,0,False
7176,3,3,True
7177,0,0,True
7178,8,8,True
7179,4,6,False
7180,6,6,True
7181,0,4,False
7182,0,0,True
7183,6,6,True
7184,2,0,False
7185,4,4,True
7186,3,0,False
7187,4,4,True
7188,2,2,True
7189,3,8,False
7190,0,0,True
7191,2,8,False
7192,3,3,True
7193,3,6,False
7194,1,1,True
7195,8,4,False
7196,6,6,True
7197,6,6,True
7198,4,4,True
7199,5,5,True
7200,3,3,True
7201,8,8,True
7202,5,3,False
7203,1,1,True
7204,0,0,True
7205,8,3,False
7206,5,5,True
7207,8,5,False
7208,4,4,True
7209,5,5,True
7210,6,6,True
7211,5,5,True
7212,4,4,True
7213,9,9,True
7214,2,2,True
7215,4,4,True
7216,4,7,False
7217,5,3,False
7218,8,5,False
7219,1,1,True
7220,5,5,True
7221,8,8,True
7222,9,5,False
7223,9,3,False
7224,3,3,True
7225,1,1,True
7226,6,4,False
7227,1,1,True
7228,1,1,True
7229,6,6,True
7230,0,2,False
7231,1,1,True
7232,3,3,True
7233,5,3,False
7234,8,9,False
7235,5,5,True
7236,9,7,False
7237,3,3,True
7238,4,4,True
7239,1,1,True
7240,8,4,False
7241,9,9,True
7242,6,8,False
7243,3,3,True
7244,2,2,True
7245,1,1,True
7246,6,0,False
7247,2,4,False
7248,3,3,True
7249,7,7,True
7250,1,1,True
7251,3,2,False
7252,6,2,False
7253,6,6,True
7254,7,7,True
7255,9,4,False
7256,4,8,False
7257,1,1,True
7258,9,9,True
7259,7,2,False
7260,3,3,True
7261,2,2,True
7262,9,9,True
7263,7,7,True
7264,0,0,True
7265,6,4,False
7266,9,4,False
7267,5,5,True
7268,7,7,True
7269,8,8,True
7270,2,6,False
7271,0,6,False
7272,1,1,True
7273,6,6,True
7274,6,8,False
7275,4,4,True
7276,4,4,True
7277,3,3,True
7278,2,8,False
7279,5,3,False
7280,1,1,True
7281,0,0,True
7282,8,1,False
7283,2,2,True
7284,5,5,True
7285,1,1,True
7286,3,3,True
7287,9,7,False
7288,4,4,True
7289,4,4,True
7290,1,1,True
7291,5,2,False
7292,3,7,False
7293,0,0,True
7294,1,1,True
7295,1,1,True
7296,8,8,True
7297,9,4,False
7298,5,5,True
7299,4,4,True
7300,0,0,True
7301,3,3,True
7302,7,7,True
7303,3,4,False
7304,4,9,False
7305,1,2,False
7306,1,1,True
7307,2,1,False
7308,8,7,False
7309,4,1,False
7310,5,3,False
7311,0,0,True
7312,1,1,True
7313,9,9,True
7314,6,6,True
7315,1,1,True
7316,5,5,True
7317,4,4,True
7318,2,2,True
7319,8,5,False
7320,6,6,True
7321,8,0,False
7322,3,3,True
7323,0,0,True
7324,6,6,True
7325,1,1,True
7326,1,1,True
7327,7,7,True
7328,5,5,True
7329,1,1,True
7330,3,3,True
7331,2,2,True
7332,8,8,True
7333,4,7,False
7334,6,6,True
7335,1,1,True
7336,9,4,False
7337,8,1,False
7338,2,2,True
7339,5,5,True
7340,2,2,True
7341,4,6,False
7342,1,1,True
7343,8,6,False
7344,1,1,True
7345,8,9,False
7346,1,1,True
7347,3,3,True
7348,2,2,True
7349,3,3,True
7350,4,9,False
7351,9,9,True
7352,3,3,True
7353,8,4,False
7354,2,2,True
7355,1,1,True
7356,4,9,False
7357,3,4,False
7358,2,2,True
7359,3,3,True
7360,8,3,False
7361,3,2,False
7362,2,6,False
7363,5,2,False
7364,1,1,True
7365,8,5,False
7366,6,6,True
7367,2,3,False
7368,6,0,False
7369,3,3,True
7370,0,8,False
7371,0,0,True
7372,0,6,False
7373,8,1,False
7374,1,1,True
7375,4,7,False
7376,4,9,False
7377,6,6,True
7378,7,7,True
7379,0,8,False
7380,0,0,True
7381,2,2,True
7382,1,1,True
7383,1,1,True
7384,5,3,False
7385,6,3,False
7386,0,0,True
7387,1,1,True
7388,4,1,False
7389,7,8,False
7390,9,4,False
7391,1,1,True
7392,0,5,False
7393,0,0,True
7394,0,3,False
7395,8,6,False
7396,8,7,False
7397,0,2,False
7398,6,3,False
7399,2,2,True
7400,7,7,True
7401,9,9,True
7402,7,7,True
7403,4,9,False
7404,2,1,False
7405,8,9,False
7406,5,7,False
7407,6,2,False
7408,1,1,True
7409,8,2,False
7410,8,1,False
7411,4,4,True
7412,7,7,True
7413,7,8,False
7414,0,0,True
7415,8,4,False
7416,6,0,False
7417,8,0,False
7418,4,9,False
7419,8,8,True
7420,1,1,True
7421,7,7,True
7422,0,4,False
7423,3,3,True
7424,6,6,True
7425,3,3,True
7426,1,1,True
7427,1,1,True
7428,5,4,False
7429,3,3,True
7430,3,2,False
7431,3,8,False
7432,5,5,True
7433,6,9,False
7434,6,6,True
7435,1,1,True
7436,4,4,True
7437,5,6,False
7438,9,7,False
7439,3,3,True
7440,4,4,True
7441,3,3,True
7442,0,0,True
7443,3,3,True
7444,0,0,True
7445,7,7,True
7446,4,6,False
7447,0,0,True
7448,9,7,False
7449,9,7,False
7450,9,9,True
7451,2,3,False
7452,9,7,False
7453,4,4,True
7454,1,1,True
7455,7,3,False
7456,5,8,False
7457,4,1,False
7458,2,2,True
7459,6,2,False
7460,3,3,True
7461,2,2,True
7462,6,6,True
7463,1,1,True
7464,8,5,False
7465,7,7,True
7466,3,3,True
7467,2,2,True
7468,1,1,True
7469,3,3,True
7470,9,7,False
7471,8,2,False
7472,9,7,False
7473,1,1,True
7474,4,7,False
7475,9,7,False
7476,7,7,True
7477,6,6,True
7478,9,9,True
7479,8,0,False
7480,2,7,False
7481,9,4,False
7482,8,8,True
7483,0,0,True
7484,9,9,True
7485,4,4,True
7486,8,0,False
7487,0,0,True
7488,2,2,True
7489,6,6,True
7490,5,0,False
7491,6,6,True
7492,3,3,True
7493,5,2,False
7494,8,2,False
7495,4,7,False
7496,3,3,True
7497,6,6,True
7498,8,4,False
7499,8,5,False
7500,3,5,False
7501,1,1,True
7502,7,3,False
7503,9,9,True
7504,3,3,True
7505,4,4,True
7506,5,5,True
7507,6,6,True
7508,2,0,False
7509,5,5,True
7510,1,1,True
7511,7,3,False
7512,2,3,False
7513,1,1,True
7514,7,7,True
7515,4,4,True
7516,4,5,False
7517,2,2,True
7518,1,1,True
7519,3,3,True
7520,8,8,True
7521,5,2,False
7522,9,7,False
7523,9,7,False
7524,8,0,False
7525,9,3,False
7526,2,2,True
7527,8,5,False
7528,7,7,True
7529,1,1,True
7530,1,1,True
7531,8,8,True
7532,7,7,True
7533,1,1,True
7534,3,3,True
7535,4,4,True
7536,1,1,True
7537,1,1,True
7538,9,9,True
7539,0,0,True
7540,4,2,False
7541,8,3,False
7542,1,1,True
7543,3,2,False
7544,5,5,True
7545,0,0,True
7546,9,4,False
7547,0,0,True
7548,7,7,True
7549,7,7,True
7550,4,0,False
7551,7,9,False
7552,6,6,True
7553,7,7,True
7554,1,1,True
7555,2,2,True
7556,2,2,True
7557,5,5,True
7558,5,7,False
7559,7,7,True
7560,2,2,True
7561,8,8,True
7562,3,3,True
7563,7,7,True
7564,6,6,True
7565,3,3,True
7566,3,3,True
7567,6,6,True
7568,0,0,True
7569,3,3,True
7570,3,3,True
7571,9,4,False
7572,4,5,False
7573,6,6,True
7574,5,5,True
7575,9,3,False
7576,2,7,False
7577,6,4,False
7578,8,7,False
7579,0,0,True
7580,9,9,True
7581,4,0,False
7582,6,6,True
7583,3,3,True
7584,6,6,True
7585,7,6,False
7586,7,7,True
7587,6,6,True
7588,7,7,True
7589,7,7,True
7590,7,7,True
7591,1,1,True
7592,2,2,True
7593,4,7,False
7594,7,7,True
7595,0,6,False
7596,9,4,False
7597,1,1,True
7598,5,3,False
7599,8,9,False
7600,9,9,True
7601,2,8,False
7602,2,2,True
7603,6,6,True
7604,8,5,False
7605,5,5,True
7606,6,6,True
7607,8,9,False
7608,1,3,False
7609,1,1,True
7610,6,6,True
7611,2,1,False
7612,7,7,True
7613,8,9,False
7614,0,0,True
7615,2,2,True
7616,1,1,True
7617,0,4,False
7618,1,1,True
7619,8,3,False
7620,2,2,True
7621,4,4,True
7622,9,9,True
7623,8,6,False
7624,3,3,True
7625,6,6,True
7626,0,0,True
7627,8,8,True
7628,5,6,False
7629,1,1,True
7630,6,7,False
7631,4,4,True
7632,7,5,False
7633,8,5,False
7634,9,9,True
7635,0,0,True
7636,6,6,True
7637,9,9,True
7638,9,8,False
7639,0,0,True
7640,8,9,False
7641,6,6,True
7642,7,7,True
7643,5,3,False
7644,9,4,False
7645,1,1,True
7646,5,3,False
7647,4,4,True
7648,7,7,True
7649,0,0,True
7650,9,9,True
7651,1,1,True
7652,1,1,True
7653,8,8,True
7654,0,0,True
7655,6,6,True
7656,4,4,True
7657,4,4,True
7658,1,1,True
7659,9,3,False
7660,4,4,True
7661,5,6,False
7662,8,5,False
7663,6,6,True
7664,1,1,True
7665,8,5,False
7666,4,4,True
7667,8,8,True
7668,5,8,False
7669,7,7,True
7670,7,7,True
7671,1,1,True
7672,6,0,False
7673,4,9,False
7674,1,1,True
7675,4,4,True
7676,0,6,False
7677,3,3,True
7678,5,5,True
7679,1,1,True
7680,7,7,True
7681,1,1,True
7682,5,5,True
7683,1,1,True
7684,6,2,False
7685,7,2,False
7686,3,3,True
7687,0,0,True
7688,3,3,True
7689,4,4,True
7690,5,5,True
7691,1,1,True
7692,8,7,False
7693,2,1,False
7694,2,2,True
7695,1,1,True
7696,5,5,True
7697,1,1,True
7698,9,7,False
7699,2,7,False
7700,9,0,False
7701,4,4,True
7702,2,3,False
7703,8,8,True
7704,6,6,True
7705,2,8,False
7706,1,1,True
7707,1,1,True
7708,7,7,True
7709,1,8,False
7710,1,1,True
7711,5,5,True
7712,3,3,True
7713,9,1,False
7714,5,5,True
7715,3,2,False
7716,5,6,False
7717,5,7,False
7718,3,3,True
7719,2,2,True
7720,2,2,True
7721,8,4,False
7722,5,4,False
7723,1,1,True
7724,1,1,True
7725,4,4,True
7726,9,2,False
7727,8,0,False
7728,9,9,True
7729,1,1,True
7730,0,5,False
7731,1,1,True
7732,3,3,True
7733,7,9,False
7734,6,6,True
7735,0,0,True
7736,6,5,False
7737,8,5,False
7738,0,3,False
7739,7,7,True
7740,2,2,True
7741,9,9,True
7742,1,1,True
7743,3,3,True
7744,5,8,False
7745,2,6,False
7746,6,2,False
7747,9,9,True
7748,1,1,True
7749,0,0,True
7750,9,9,True
7751,2,6,False
7752,6,6,True
7753,7,7,True
7754,8,6,False
7755,0,0,True
7756,0,2,False
7757,1,1,True
7758,3,3,True
7759,3,3,True
7760,7,7,True
7761,2,2,True
7762,2,2,True
7763,4,4,True
7764,3,7,False
7765,5,5,True
7766,5,5,True
7767,8,2,False
7768,7,7,True
7769,4,1,False
7770,8,8,True
7771,3,9,False
7772,4,4,True
7773,7,5,False
7774,4,7,False
7775,9,7,False
7776,9,5,False
7777,2,0,False
7778,7,7,True
7779,1,1,True
7780,5,5,True
7781,1,1,True
7782,1,1,True
7783,4,9,False
7784,6,2,False
7785,7,7,True
7786,9,9,True
7787,9,7,False
7788,7,0,False
7789,6,0,False
7790,6,6,True
7791,0,7,False
7792,5,5,True
7793,7,7,True
7794,3,3,True
7795,1,1,True
7796,8,6,False
7797,9,9,True
7798,6,6,True
7799,8,8,True
7800,1,1,True
7801,3,3,True
7802,2,2,True
7803,3,7,False
7804,2,6,False
7805,5,5,True
7806,3,3,True
7807,0,0,True
7808,0,5,False
7809,4,4,True
7810,8,2,False
7811,6,6,True
7812,6,6,True
7813,8,9,False
7814,6,6,True
7815,0,0,True
7816,6,6,True
7817,3,3,True
7818,0,0,True
7819,4,4,True
7820,2,3,False
7821,0,0,True
7822,1,1,True
7823,9,4,False
7824,9,5,False
7825,7,7,True
7826,4,4,True
7827,7,7,True
7828,6,6,True
7829,9,5,False
7830,5,5,True
7831,8,3,False
7832,4,8,False
7833,7,9,False
7834,7,7,True
7835,0,0,True
7836,7,7,True
7837,2,4,False
7838,2,0,False
7839,4,7,False
7840,4,4,True
7841,1,1,True
7842,7,7,True
7843,1,1,True
7844,1,1,True
7845,0,0,True
7846,3,1,False
7847,9,7,False
7848,9,4,False
7849,9,9,True
7850,0,0,True
7851,9,9,True
7852,7,7,True
7853,1,1,True
7854,4,4,True
7855,5,5,True
7856,4,4,True
7857,0,0,True
7858,9,7,False
7859,6,6,True
7860,2,2,True
7861,8,2,False
7862,6,6,True
7863,8,2,False
7864,9,3,False
7865,8,3,False
7866,4,7,False
7867,2,4,False
7868,3,3,True
7869,0,0,True
7870,4,7,False
7871,3,3,True
7872,3,3,True
7873,7,7,True
